datetime,000402,cash,commission,total,returns,equity_curve,drawdown
2008-04-01,831.0,99804.9,9.1,100635.9,-0.000248358598026,1.006359,0.00822
2008-04-02,827.0,99804.9,9.1,100631.9,-3.97472472548e-05,1.006319,0.00826
2008-04-03,820.0,99804.9,9.1,100624.9,-6.9560447532e-05,1.006249,0.00833
2008-04-07,855.0,99804.9,9.1,100659.9,0.000347826432622,1.006599,0.00798
2008-04-08,874.0,99804.9,9.1,100678.9,0.000188754409651,1.006789,0.00779
2008-04-09,823.0,99804.9,9.1,100627.9,-0.000506560957658,1.006279,0.0083
2008-04-10,845.0,99804.9,9.1,100649.9,0.000218627239563,1.006499,0.00808
2008-04-11,835.0,99804.9,9.1,100639.9,-9.93542964275e-05,1.006399,0.00818
2008-04-14,752.0,99804.9,9.1,100556.9,-0.000824722600082,1.005569,0.00901
2008-04-15,728.0,99804.9,9.1,100532.9,-0.00023867084208,1.005329,0.00925
2008-04-16,668.0,99804.9,9.1,100472.9,-0.000596819548625,1.004729,0.00985
2008-04-17,631.0,99804.9,9.1,100435.9,-0.000368258505527,1.004359,0.01022
2008-04-18,617.0,99804.9,9.1,100421.9,-0.000139392388578,1.004219,0.01036
2008-04-21,575.0,99804.9,9.1,100379.9,-0.000418235464575,1.003799,0.01078
2008-04-23,633.0,99804.9,9.1,100437.9,0.000577804919112,1.004379,0.0102
2008-04-24,696.0,99804.9,9.1,100500.9,0.000627253257983,1.005009,0.00957
2008-04-25,722.0,99804.9,9.1,100526.9,0.000258704150908,1.005269,0.00931
2008-04-28,704.0,99804.9,9.1,100508.9,-0.000179056551033,1.005089,0.00949
2008-04-29,700.0,99804.9,9.1,100504.9,-3.97974706717e-05,1.005049,0.00953
2008-04-30,741.0,99804.9,9.1,100545.9,0.000407940309378,1.005459,0.00912
2008-05-05,780.0,99804.9,9.1,100584.9,0.000387882549164,1.005849,0.00873
2008-05-06,780.0,99804.9,9.1,100584.9,0.0,1.005849,0.00873
2008-05-07,715.0,99804.9,9.1,100519.9,-0.000646220257713,1.005199,0.00938
2008-05-08,745.0,99804.9,9.1,100549.9,0.00029844836694,1.005499,0.00908
2008-05-09,758.0,99804.9,9.1,100562.9,0.000129289039571,1.005629,0.00895
2008-05-12,769.0,99804.9,9.1,100573.9,0.000109384275911,1.005739,0.00884
2008-05-13,746.0,99804.9,9.1,100550.9,-0.000228687562081,1.005509,0.00907
2008-05-14,776.0,99804.9,9.1,100580.9,0.000298356354841,1.005809,0.00877
2008-05-15,806.0,99804.9,9.1,100610.9,0.000298267364877,1.006109,0.00847
2008-05-16,775.0,99804.9,9.1,100579.9,-0.000308117708916,1.005799,0.00878
2008-05-19,738.0,99804.9,9.1,100542.9,-0.00036786674077,1.005429,0.00915
2008-05-20,686.0,99804.9,9.1,100490.9,-0.000517192163743,1.004909,0.00967
2008-05-21,711.0,99804.9,9.1,100515.9,0.00024877874514,1.005159,0.00942
2008-05-22,675.0,99804.9,9.1,100479.9,-0.000358152292324,1.004799,0.00978
2008-05-23,0.0,100478.6,10.4,100478.6,-1.29379109653e-05,1.004786,0.009793
2008-05-26,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2008-05-27,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2008-05-28,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2008-05-29,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2008-05-30,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2008-06-02,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2008-06-03,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2008-06-04,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2008-06-05,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2008-06-06,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2008-06-10,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2008-06-11,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2008-06-12,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2008-06-13,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2008-06-16,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2008-06-17,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2008-06-18,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2008-06-19,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2008-06-20,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2008-06-23,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2008-06-25,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2008-06-26,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2008-06-27,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2008-06-30,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2008-07-01,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2008-07-02,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2008-07-03,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2008-07-04,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2008-07-07,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2008-07-08,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2008-07-09,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2008-07-10,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2008-07-11,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2008-07-14,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2008-07-15,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2008-07-16,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2008-07-17,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2008-07-18,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2008-07-21,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2008-07-22,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2008-07-23,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2008-07-24,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2008-07-25,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2008-07-28,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2008-07-29,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2008-07-30,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2008-07-31,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2008-08-01,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2008-08-04,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2008-08-05,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2008-08-06,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2008-08-07,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2008-08-08,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2008-08-11,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2008-08-12,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2008-08-13,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2008-08-14,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2008-08-18,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2008-08-19,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2008-08-20,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2008-08-21,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2008-08-22,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2008-08-25,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2008-08-26,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2008-08-27,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2008-08-28,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2008-08-29,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2008-09-01,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2008-09-02,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2008-09-03,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2008-09-04,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2008-09-05,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2008-09-08,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2008-09-09,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2008-09-10,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2008-09-11,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2008-09-12,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2008-09-16,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2008-09-17,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2008-09-18,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2008-09-19,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2008-09-22,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2008-09-23,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2008-09-24,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2008-09-25,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2008-09-26,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2008-10-06,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2008-10-07,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2008-10-08,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2008-10-09,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2008-10-10,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2008-10-13,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2008-10-14,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2008-10-15,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2008-10-16,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2008-10-17,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2008-10-20,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2008-10-21,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2008-10-22,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2008-10-23,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2008-10-24,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2008-10-27,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2008-10-28,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2008-10-29,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2008-10-30,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2008-10-31,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2008-11-03,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2008-11-04,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2008-11-05,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2008-11-06,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2008-11-07,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2008-11-10,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2008-11-11,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2008-11-12,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2008-11-13,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2008-11-14,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2008-11-17,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2008-11-18,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2008-11-19,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2008-11-20,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2008-11-21,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2008-11-24,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2008-11-25,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2008-11-26,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2008-11-27,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2008-11-28,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2008-12-01,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2008-12-02,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2008-12-03,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2008-12-04,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2008-12-05,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2008-12-08,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2008-12-09,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2008-12-10,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2008-12-11,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2008-12-12,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2008-12-15,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2008-12-16,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2008-12-17,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2008-12-18,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2008-12-19,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2008-12-22,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2008-12-23,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2008-12-24,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2008-12-25,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2008-12-26,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2008-12-29,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2008-12-30,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2008-12-31,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2009-01-05,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2009-01-06,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2009-01-07,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2009-01-08,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2009-01-09,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2009-01-12,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2009-01-13,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2009-01-14,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2009-01-15,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2009-01-16,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2009-01-19,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2009-01-20,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2009-01-21,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2009-01-22,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2009-01-23,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2009-02-02,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2009-02-03,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2009-02-04,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2009-02-05,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2009-02-06,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2009-02-09,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2009-02-10,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2009-02-11,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2009-02-12,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2009-02-13,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2009-02-17,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2009-02-18,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2009-02-19,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2009-02-20,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2009-02-23,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2009-02-24,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2009-02-25,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2009-02-26,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2009-02-27,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2009-03-02,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2009-03-03,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2009-03-04,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2009-03-05,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2009-03-06,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2009-03-09,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2009-03-10,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2009-03-11,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2009-03-12,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2009-03-13,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2009-03-16,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2009-03-17,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2009-03-18,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2009-03-19,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2009-03-20,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2009-03-23,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2009-03-24,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2009-03-25,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2009-03-26,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2009-03-27,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2009-03-30,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2009-03-31,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2009-04-01,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2009-04-02,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2009-04-03,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2009-04-07,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2009-04-08,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2009-04-09,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2009-04-10,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2009-04-13,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2009-04-14,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2009-04-15,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2009-04-16,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2009-04-17,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2009-04-20,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2009-04-21,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2009-04-22,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2009-04-23,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2009-04-24,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2009-04-28,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2009-04-29,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2009-04-30,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2009-05-04,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2009-05-05,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2009-05-06,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2009-05-07,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2009-05-08,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2009-05-11,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2009-05-12,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2009-05-13,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2009-05-14,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2009-05-15,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2009-05-18,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2009-05-19,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2009-05-20,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2009-05-21,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2009-05-22,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2009-05-25,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2009-05-26,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2009-05-27,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2009-06-01,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2009-06-02,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2009-06-03,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2009-06-04,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2009-06-05,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2009-06-08,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2009-06-09,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2009-06-10,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2009-06-11,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2009-06-12,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2009-06-15,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2009-06-16,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2009-06-17,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2009-06-18,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2009-06-19,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2009-06-22,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2009-06-23,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2009-06-24,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2009-06-25,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2009-06-26,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2009-06-29,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2009-06-30,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2009-07-01,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2009-07-02,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2009-07-03,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2009-07-06,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2009-07-07,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2009-07-08,0.0,100478.6,10.4,100478.6,0.0,1.004786,0.009793
2009-07-09,973.0,99487.3,11.7,100460.3,-0.000182128333794,1.004603,0.009976
2009-07-10,982.0,99487.3,11.7,100469.3,8.95876281477e-05,1.004693,0.009886
2009-07-13,985.0,99487.3,11.7,100472.3,2.98598676411e-05,1.004723,0.009856
2009-07-14,1064.0,99487.3,11.7,100551.3,0.000786286369477,1.005513,0.009066
2009-07-15,1066.0,99487.3,11.7,100553.3,1.98903445305e-05,1.005533,0.009046
2009-07-16,1063.0,99487.3,11.7,100550.3,-2.98349233691e-05,1.005503,0.009076
2009-07-17,1050.0,99487.3,11.7,100537.3,-0.000129288525246,1.005373,0.009206
2009-07-20,1041.0,99487.3,11.7,100528.3,-8.9519014336e-05,1.005283,0.009296
2009-07-21,1041.0,99487.3,11.7,100528.3,0.0,1.005283,0.009296
2009-07-22,1038.0,99487.3,11.7,100525.3,-2.98423429025e-05,1.005253,0.009326
2009-07-23,1093.0,99487.3,11.7,100580.3,0.000547125947398,1.005803,0.008776
2009-07-24,1095.0,99487.3,11.7,100582.3,1.98846096104e-05,1.005823,0.008756
2009-07-27,1088.0,99487.3,11.7,100575.3,-6.95947497721e-05,1.005753,0.008826
2009-07-28,1103.0,99487.3,11.7,100590.3,0.000149141986154,1.005903,0.008676
2009-07-29,1034.0,99487.3,11.7,100521.3,-0.000685950832237,1.005213,0.009366
2009-07-30,1004.0,99487.3,11.7,100491.3,-0.000298444210332,1.004913,0.009666
2009-07-31,1024.0,99487.3,11.7,100511.3,0.000199022203912,1.005113,0.009466
2009-08-03,998.0,99487.3,11.7,100485.3,-0.000258677382543,1.004853,0.009726
2009-08-04,985.0,99487.3,11.7,100472.3,-0.000129372156922,1.004723,0.009856
2009-08-05,968.0,99487.3,11.7,100455.3,-0.000169200864318,1.004553,0.010026
2009-08-06,985.0,99487.3,11.7,100472.3,0.000169229498095,1.004723,0.009856
2009-08-07,938.0,99487.3,11.7,100425.3,-0.000467790624879,1.004253,0.010326
2009-08-10,931.0,99487.3,11.7,100418.3,-6.97035507985e-05,1.004183,0.010396
2009-08-11,956.0,99487.3,11.7,100443.3,0.00024895860615,1.004433,0.010146
2009-08-12,945.0,99487.3,11.7,100432.3,-0.000109514522123,1.004323,0.010256
2009-08-13,965.0,99487.3,11.7,100452.3,0.000199139121577,1.004523,0.010056
2009-08-14,933.0,99487.3,11.7,100420.3,-0.000318559156933,1.004203,0.010376
2009-08-17,840.0,99487.3,11.7,100327.3,-0.000926107569884,1.003273,0.011306
2009-08-18,847.0,99487.3,11.7,100334.3,6.97716374307e-05,1.003343,0.011236
2009-08-19,792.0,99487.3,11.7,100279.3,-0.000548167476127,1.002793,0.011786
2009-08-20,825.0,99487.3,11.7,100312.3,0.00032908087711,1.003123,0.011456
2009-08-21,847.0,99487.3,11.7,100334.3,0.000219315079008,1.003343,0.011236
2009-08-24,854.0,99487.3,11.7,100341.3,6.9766769689e-05,1.003413,0.011166
2009-08-25,811.0,99487.3,11.7,100298.3,-0.000428537401847,1.002983,0.011596
2009-08-26,848.0,99487.3,11.7,100335.3,0.000368899572575,1.003353,0.011226
2009-08-27,844.0,99487.3,11.7,100331.3,-3.98663282015e-05,1.003313,0.011266
2009-08-28,814.0,99487.3,11.7,100301.3,-0.000299009381918,1.003013,0.011566
2009-08-31,732.0,99487.3,11.7,100219.3,-0.000817536761737,1.002193,0.012386
2009-09-01,749.0,99487.3,11.7,100236.3,0.000169628005783,1.002363,0.012216
2009-09-02,756.0,99487.3,11.7,100243.3,6.98349799424e-05,1.002433,0.012146
2009-09-03,814.0,99487.3,11.7,100301.3,0.000578592284971,1.003013,0.011566
2009-09-04,814.0,99487.3,11.7,100301.3,0.0,1.003013,0.011566
