datetime,000300.SH,000300.SH_position,000300.SH_price,cash,commission,order,total,returns,equity_curve,000300.SH_return,drawdown
2011-09-22,261256.523596,97.2772448032,2685.69,0.0972772447858,0.0,BUY,261256.620873,-0.0307902061738,2.61256620873,-0.0307902172854,1.05830931508
2011-09-23,0.0,0.0,2669.48,261256.620873,0.0,SELL,261256.620873,0.0,2.61256620873,-0.00603569287595,1.05830931508
2011-09-26,0.0,0.0,2610.92,261256.620873,0.0,SELL,261256.620873,0.0,2.61256620873,-0.0219368566163,1.05830931508
2011-09-27,0.0,0.0,2637.88,261256.620873,0.0,SELL,261256.620873,0.0,2.61256620873,0.0103258621482,1.05830931508
2011-09-28,0.0,0.0,2610.59,261256.620873,0.0,SELL,261256.620873,0.0,2.61256620873,-0.010345428905,1.05830931508
2011-09-29,0.0,0.0,2588.18,261256.620873,0.0,SELL,261256.620873,0.0,2.61256620873,-0.00858426639189,1.05830931508
2011-09-30,0.0,0.0,2581.35,261256.620873,0.0,SELL,261256.620873,0.0,2.61256620873,-0.00263892001329,1.05830931508
2011-10-10,0.0,0.0,2557.08,261256.620873,0.0,SELL,261256.620873,0.0,2.61256620873,-0.00940205706316,1.05830931508
2011-10-11,0.0,0.0,2551.99,261256.620873,0.0,SELL,261256.620873,0.0,2.61256620873,-0.00199055172306,1.05830931508
2011-10-12,0.0,0.0,2644.76,261256.620873,0.0,SELL,261256.620873,0.0,2.61256620873,0.036352023323,1.05830931508
2011-10-13,263019.103727,98.7828076795,2662.6,-0.197565615381,0.0,BUY,263018.906162,0.00674541867347,2.63018906162,0.0067454135725,1.04068646219
2011-10-14,262147.839364,98.7828076795,2653.78,-0.197565615381,0.0,BUY,262147.641798,-0.00331255412946,2.62147641798,-0.00331255164125,1.04939910583
2011-10-17,263448.808941,98.7828076795,2666.95,-0.197565615381,0.0,BUY,263448.611375,0.00496273614447,2.63448611375,0.00496273240434,1.03638941006
2011-10-18,256065.781895,98.7828076795,2592.21,-0.197565615381,0.0,BUY,256065.584329,-0.0280245434107,2.56065584329,-0.0280245223945,1.11021968052
2011-10-19,255163.894861,98.7828076795,2583.08,-0.197565615381,0.0,BUY,255163.697295,-0.00352209390604,2.55163697295,-0.0035220911886,1.11923855086
2011-10-20,248985.03024,98.7828076795,2520.53,-0.197565615381,0.0,BUY,248984.832675,-0.0242152966345,2.48984832675,-0.0242152778853,1.18102719706
2011-10-21,247735.427723,98.7828076795,2507.88,-0.197565615381,0.0,BUY,247735.230158,-0.0050187897139,2.47735230158,-0.00501878573157,1.19352322223
2011-10-24,254530.697064,98.7828076795,2576.67,-0.197565615381,0.0,BUY,254530.499498,0.0274295639581,2.54530499498,0.0274295420834,1.12557052883
2011-10-25,259347.346766,98.7828076795,2625.43,-0.197565615381,0.0,BUY,259347.1492,0.0189236642051,2.593471492,0.0189236495166,1.07740403181
2011-10-26,261937.431983,98.7828076795,2651.65,-0.197565615381,0.0,BUY,261937.234418,0.00998694308128,2.61937234418,0.00998693547343,1.05150317963
2011-10-27,262513.335752,98.7828076795,2657.48,-0.197565615381,0.0,BUY,262513.138186,0.00219863269936,2.62513138186,0.00219863104105,1.04574414195
2011-10-28,267604.60166,98.7828076795,2709.02,-0.197565615381,0.0,BUY,267604.404094,0.0193943280057,2.67604404094,0.0193943134097,0.994831482868
2011-10-31,266250.289367,98.7828076795,2695.31,-0.197565615381,0.0,BUY,266250.091801,-0.00506087445709,2.66250091801,-0.00506087072078,1.0083746058
2011-11-01,266469.5872,98.7828076795,2697.53,-0.197565615381,0.0,BUY,266469.389634,0.000823653549056,2.66469389634,0.000823652937881,1.00618162747
2011-11-02,270900.983952,98.7828076795,2742.39,-0.197565615381,0.0,BUY,270900.786387,0.0166300405408,2.70900786387,0.016630028211,0.961867659945
2011-11-03,271089.659115,98.7828076795,2744.3,-0.197565615381,0.0,BUY,271089.461549,0.00069647329262,2.71089461549,0.000696472784688,0.959980908319
2011-11-04,273010.984724,98.7828076795,2763.75,-0.197565615381,0.0,BUY,273010.787159,0.00708742272158,2.73010787159,0.00708741755639,0.940767652225
2011-11-07,270294.457513,98.7828076795,2736.25,-0.197565615381,0.0,BUY,270294.259947,-0.00995025595677,2.70294259947,-0.00995024875622,0.967932924337
2011-11-08,269450.852335,98.7828076795,2727.71,-0.197565615381,0.0,BUY,269450.65477,-0.00312106212595,2.6945065477,-0.00312105984468,0.976368976113
2011-11-09,271815.712751,98.7828076795,2751.65,-0.197565615381,0.0,BUY,271815.515186,0.00877659925476,2.71815515186,0.00877659281962,0.952720371954
2011-11-10,266673.079783,98.7828076795,2699.59,-0.197565615381,0.0,BUY,266672.882218,-0.0189195711079,2.66672882218,-0.0189195573565,1.00414670163
2011-11-11,266219.666696,98.7828076795,2695.0,-0.197565615381,0.0,BUY,266219.469131,-0.001700259447,2.66219469131,-0.00170025818735,1.0086808325
2011-11-14,271672.47768,98.7828076795,2750.2,-0.197565615381,0.0,BUY,271672.280115,0.0204823899684,2.71672280115,0.0204823747681,0.954152722665
2011-11-15,271127.196582,98.7828076795,2744.68,-0.197565615381,0.0,BUY,271126.999016,-0.00200712821404,2.71126999016,-0.00200712675442,0.959605533649
2011-11-16,263761.950441,98.7828076795,2670.12,-0.197565615381,0.0,BUY,263761.752876,-0.027165299536,2.63761752876,-0.0271652797412,1.03325799506
2011-11-17,0.0,0.0,2662.02,263761.752876,0.0,SELL,263761.752876,0.0,2.63761752876,-0.00303357152488,1.03325799506
2011-11-18,0.0,0.0,2606.49,263761.752876,0.0,SELL,263761.752876,0.0,2.63761752876,-0.020860098722,1.03325799506
2011-11-21,0.0,0.0,2609.69,263761.752876,0.0,SELL,263761.752876,0.0,2.63761752876,0.00122770469098,1.03325799506
2011-11-22,0.0,0.0,2609.47,263761.752876,0.0,SELL,263761.752876,0.0,2.63761752876,-8.43012005258e-05,1.03325799506
2011-11-23,0.0,0.0,2584.01,263761.752876,0.0,SELL,263761.752876,0.0,2.63761752876,-0.00975677053195,1.03325799506
2011-11-24,0.0,0.0,2588.91,263761.752876,0.0,SELL,263761.752876,0.0,2.63761752876,0.00189627749119,1.03325799506
2011-11-25,0.0,0.0,2569.97,263761.752876,0.0,SELL,263761.752876,0.0,2.63761752876,-0.00731582017142,1.03325799506
2011-11-28,0.0,0.0,2573.32,263761.752876,0.0,SELL,263761.752876,0.0,2.63761752876,0.00130351716168,1.03325799506
2011-11-29,0.0,0.0,2608.57,263761.752876,0.0,SELL,263761.752876,0.0,2.63761752876,0.0136982575039,1.03325799506
2011-11-30,0.0,0.0,2521.52,263761.752876,0.0,SELL,263761.752876,0.0,2.63761752876,-0.0333707740256,1.03325799506
2011-12-01,0.0,0.0,2583.61,263761.752876,0.0,SELL,263761.752876,0.0,2.63761752876,0.0246240362956,1.03325799506
2011-12-02,261076.472462,102.090271599,2557.31,0.306270814734,0.0,BUY,261076.778733,-0.0101795431437,2.61076778732,-0.0101795549638,1.06010773649
2011-12-05,0.0,0.0,2521.39,261076.778733,0.0,SELL,261076.778733,0.0,2.61076778732,-0.0140460092832,1.06010773649
2011-12-06,0.0,0.0,2516.34,261076.778733,0.0,SELL,261076.778733,0.0,2.61076778732,-0.00200286349989,1.06010773649
2011-12-07,0.0,0.0,2528.23,261076.778733,0.0,SELL,261076.778733,0.0,2.61076778732,0.00472511663766,1.06010773649
2011-12-08,0.0,0.0,2525.0,261076.778733,0.0,SELL,261076.778733,0.0,2.61076778732,-0.00127757363847,1.06010773649
2011-12-09,0.0,0.0,2503.46,261076.778733,0.0,SELL,261076.778733,0.0,2.61076778732,-0.00853069306931,1.06010773649
2011-12-12,0.0,0.0,2477.69,261076.778733,0.0,SELL,261076.778733,0.0,2.61076778732,-0.0102937534452,1.06010773649
2011-12-13,0.0,0.0,2421.93,261076.778733,0.0,SELL,261076.778733,0.0,2.61076778732,-0.0225048331309,1.06010773649
2011-12-14,0.0,0.0,2397.48,261076.778733,0.0,SELL,261076.778733,0.0,2.61076778732,-0.010095254611,1.06010773649
2011-12-15,0.0,0.0,2340.79,261076.778733,0.0,SELL,261076.778733,0.0,2.61076778732,-0.0236456612777,1.06010773649
2011-12-16,0.0,0.0,2390.13,261076.778733,0.0,SELL,261076.778733,0.0,2.61076778732,0.0210783538891,1.06010773649
2011-12-19,0.0,0.0,2384.41,261076.778733,0.0,SELL,261076.778733,0.0,2.61076778732,-0.00239317526662,1.06010773649
2011-12-20,0.0,0.0,2377.07,261076.778733,0.0,SELL,261076.778733,0.0,2.61076778732,-0.00307832964968,1.06010773649
2011-12-21,0.0,0.0,2339.11,261076.778733,0.0,SELL,261076.778733,0.0,2.61076778732,-0.0159692394418,1.06010773649
2011-12-22,0.0,0.0,2341.34,261076.778733,0.0,SELL,261076.778733,0.0,2.61076778732,0.000953354053465,1.06010773649
2011-12-23,0.0,0.0,2359.16,261076.778733,0.0,SELL,261076.778733,0.0,2.61076778732,0.0076110261645,1.06010773649
2011-12-26,0.0,0.0,2335.7,261076.778733,0.0,SELL,261076.778733,0.0,2.61076778732,-0.00994421743332,1.06010773649
2011-12-27,0.0,0.0,2305.03,261076.778733,0.0,SELL,261076.778733,0.0,2.61076778732,-0.0131309671619,1.06010773649
2011-12-28,0.0,0.0,2307.93,261076.778733,0.0,SELL,261076.778733,0.0,2.61076778732,0.0012581181156,1.06010773649
2011-12-29,0.0,0.0,2311.36,261076.778733,0.0,SELL,261076.778733,0.0,2.61076778732,0.00148618025677,1.06010773649
2011-12-30,0.0,0.0,2345.74,261076.778733,0.0,SELL,261076.778733,0.0,2.61076778732,0.0148743596843,1.06010773649
2012-01-04,0.0,0.0,2298.75,261076.778733,0.0,SELL,261076.778733,0.0,2.61076778732,-0.0200320581139,1.06010773649
2012-01-05,0.0,0.0,2276.39,261076.778733,0.0,SELL,261076.778733,0.0,2.61076778732,-0.00972702555737,1.06010773649
2012-01-06,0.0,0.0,2290.6,261076.778733,0.0,SELL,261076.778733,0.0,2.61076778732,0.00624233984511,1.06010773649
2012-01-09,0.0,0.0,2368.57,261076.778733,0.0,SELL,261076.778733,0.0,2.61076778732,0.0340391163887,1.06010773649
2012-01-10,269760.342498,110.225485729,2447.35,0.0,0.0,BUY,269760.342498,0.0332605749461,2.69760342498,0.0332605749461,0.973272098829
2012-01-11,268466.295296,110.225485729,2435.61,0.0,0.0,BUY,268466.295296,-0.00479702535395,2.68466295296,-0.00479702535395,0.986212570853
2012-01-12,268423.307356,110.225485729,2435.22,0.0,0.0,BUY,268423.307356,-0.000160124157809,2.68423307356,-0.000160124157809,0.986642450247
2012-01-13,263916.187245,110.225485729,2394.33,0.0,0.0,BUY,263916.187245,-0.0167910907433,2.63916187245,-0.0167910907433,1.03171365136
2012-01-16,258550.4106,110.225485729,2345.65,0.0,0.0,BUY,258550.4106,-0.0203313661859,2.585504106,-0.0203313661859,1.08537141781
2012-01-17,271220.830184,110.225485729,2460.6,0.0,0.0,BUY,271220.830184,0.049005606122,2.71220830184,0.049005606122,0.958667221969
2012-01-18,266987.069277,110.225485729,2422.19,0.0,0.0,BUY,266987.069277,-0.0156100138178,2.66987069277,-0.0156100138178,1.00100483104
2012-01-19,272075.077699,110.225485729,2468.35,0.0,0.0,BUY,272075.077699,0.0190571342463,2.72075077699,0.0190571342463,0.950124746826
2012-01-20,276014.536558,110.225485729,2504.09,0.0,0.0,BUY,276014.536558,0.0144793080398,2.76014536558,0.0144793080398,0.910730158226
2012-01-30,271234.057242,110.225485729,2460.72,0.0,0.0,BUY,271234.057242,-0.017319665028,2.71234057242,-0.017319665028,0.958534951387
2012-01-31,271624.255462,110.225485729,2464.26,0.0,0.0,BUY,271624.255462,0.00143860333561,2.71624255462,0.00143860333561,0.954632969192
2012-02-01,267736.60258,110.225485729,2428.99,0.0,0.0,BUY,267736.60258,-0.0143126131171,2.6773660258,-0.0143126131171,0.993509498008
2012-02-02,274047.011638,110.225485729,2486.24,0.0,0.0,BUY,274047.011638,0.0235694671448,2.74047011638,0.0235694671448,0.930405407429
2012-02-03,276234.98753,110.225485729,2506.09,0.0,0.0,BUY,276234.98753,0.00798394362572,2.7623498753,0.00798394362572,0.908525648511
2012-02-06,276039.88842,110.225485729,2504.32,0.0,0.0,BUY,276039.88842,-0.000706279503131,2.7603988842,-0.00070627950313,0.910476639609
2012-02-07,270928.732647,110.225485729,2457.95,0.0,0.0,BUY,270928.732647,-0.0185160043445,2.70928732647,-0.0185160043445,0.961588197341
2012-02-08,278676.482039,110.225485729,2528.24,0.0,0.0,BUY,278676.482039,0.0285970015663,2.78676482039,0.0285970015663,0.884110703423
2012-02-09,278785.60527,110.225485729,2529.23,0.0,0.0,BUY,278785.60527,0.000391576749043,2.7878560527,0.000391576749043,0.883019471114
2012-02-10,279269.495152,110.225485729,2533.62,0.0,0.0,BUY,279269.495152,0.001735706124,2.79269495152,0.001735706124,0.87818057229
2012-02-13,279088.725355,110.225485729,2531.98,0.0,0.0,BUY,279088.725355,-0.000647295174493,2.79088725355,-0.000647295174493,0.879988270256
2012-02-14,278000.799811,110.225485729,2522.11,0.0,0.0,BUY,278000.799811,-0.00389813505636,2.78000799811,-0.00389813505636,0.890867525698
2012-02-15,281032.000669,110.225485729,2549.61,0.0,0.0,BUY,281032.000669,0.0109035688372,2.81032000669,0.0109035688372,0.860555517122
2012-02-16,279539.547592,110.225485729,2536.07,0.0,0.0,BUY,279539.547592,-0.00531061613345,2.79539547592,-0.00531061613345,0.87548004789
2012-02-17,279651.977588,110.225485729,2537.09,0.0,0.0,BUY,279651.977588,0.000402197100238,2.79651977588,0.000402197100238,0.874355747936
2012-02-20,280050.993846,110.225485729,2540.71,0.0,0.0,BUY,280050.993846,0.00142683152746,2.80050993846,0.00142683152746,0.870365585352
2012-02-21,282447.295906,110.225485729,2562.45,0.0,0.0,BUY,282447.295906,0.00855666329491,2.82447295906,0.00855666329491,0.846402564755
2012-02-22,286308.494671,110.225485729,2597.48,0.0,0.0,BUY,286308.494671,0.0136705106441,2.86308494671,0.0136705106441,0.807790577104
2012-02-23,287276.274435,110.225485729,2606.26,0.0,0.0,BUY,287276.274435,0.00338019927006,2.87276274435,0.00338019927006,0.798112779457
2012-02-24,291879.290719,110.225485729,2648.02,0.0,0.0,BUY,291879.290719,0.0160229601038,2.91879290719,0.0160229601038,0.752082616617
2012-02-27,292821.718622,110.225485729,2656.57,0.0,0.0,BUY,292821.718622,0.00322882757683,2.92821718622,0.00322882757683,0.742658337587
2012-02-28,293470.946733,110.225485729,2662.46,0.0,0.0,BUY,293470.946733,0.00221714466398,2.93470946733,0.00221714466398,0.736166056477
2012-02-29,290349.360977,110.225485729,2634.14,0.0,0.0,BUY,290349.360977,-0.0106367795197,2.90349360977,-0.0106367795197,0.767381914036
2012-03-01,290261.180589,110.225485729,2633.34,0.0,0.0,BUY,290261.180589,-0.000303704434844,2.90261180589,-0.000303704434844,0.768263717922
2012-03-02,295396.585969,110.225485729,2679.93,0.0,0.0,BUY,295396.585969,0.0176923602725,2.95396585969,0.0176923602725,0.716909664121
2012-03-05,293497.40085,110.225485729,2662.7,0.0,0.0,BUY,293497.40085,-0.00642927240637,2.9349740085,-0.00642927240637,0.735901515312
2012-03-06,288906.509369,110.225485729,2621.05,0.0,0.0,BUY,288906.509369,-0.015642017501,2.88906509369,-0.015642017501,0.781810430118
2012-03-07,286918.041607,110.225485729,2603.01,0.0,0.0,BUY,286918.041607,-0.00688273783407,2.86918041607,-0.00688273783407,0.801695107743
2012-03-08,0.0,0.0,2635.79,286918.041607,0.0,SELL,286918.041607,0.0,2.86918041607,0.0125931133572,0.801695107743
2012-03-09,0.0,0.0,2664.3,286918.041607,0.0,SELL,286918.041607,0.0,2.86918041607,0.0108164914504,0.801695107743
2012-03-12,0.0,0.0,2654.4,286918.041607,0.0,SELL,286918.041607,0.0,2.86918041607,-0.00371579777052,0.801695107743
2012-03-13,0.0,0.0,2681.07,286918.041607,0.0,SELL,286918.041607,0.0,2.86918041607,0.0100474683544,0.801695107743
2012-03-14,0.0,0.0,2605.11,286918.041607,0.0,SELL,286918.041607,0.0,2.86918041607,-0.0283319719366,0.801695107743
2012-03-15,0.0,0.0,2585.55,286918.041607,0.0,SELL,286918.041607,0.0,2.86918041607,-0.0075083201861,0.801695107743
2012-03-16,0.0,0.0,2623.52,286918.041607,0.0,SELL,286918.041607,0.0,2.86918041607,0.014685463441,0.801695107743
2012-03-19,0.0,0.0,2630.01,286918.041607,0.0,SELL,286918.041607,0.0,2.86918041607,0.00247377569068,0.801695107743
2012-03-20,0.0,0.0,2584.45,286918.041607,0.0,SELL,286918.041607,0.0,2.86918041607,-0.0173231280489,0.801695107743
2012-03-21,0.0,0.0,2587.79,286918.041607,0.0,SELL,286918.041607,0.0,2.86918041607,0.00129234459943,0.801695107743
2012-03-22,0.0,0.0,2583.75,286918.041607,0.0,SELL,286918.041607,0.0,2.86918041607,-0.00156117768443,0.801695107743
2012-03-23,0.0,0.0,2552.94,286918.041607,0.0,SELL,286918.041607,0.0,2.86918041607,-0.0119245283019,0.801695107743
2012-03-26,0.0,0.0,2555.44,286918.041607,0.0,SELL,286918.041607,0.0,2.86918041607,0.000979263124084,0.801695107743
2012-03-27,0.0,0.0,2547.14,286918.041607,0.0,SELL,286918.041607,0.0,2.86918041607,-0.00324797295182,0.801695107743
2012-03-28,0.0,0.0,2474.9,286918.041607,0.0,SELL,286918.041607,0.0,2.86918041607,-0.0283612208202,0.801695107743
2012-03-29,0.0,0.0,2443.12,286918.041607,0.0,SELL,286918.041607,0.0,2.86918041607,-0.0128409228656,0.801695107743
2012-03-30,0.0,0.0,2454.9,286918.041607,0.0,SELL,286918.041607,0.0,2.86918041607,0.00482170339566,0.801695107743
2012-04-05,0.0,0.0,2512.83,286918.041607,0.0,SELL,286918.041607,0.0,2.86918041607,0.0235977025541,0.801695107743
2012-04-06,0.0,0.0,2519.83,286918.041607,0.0,SELL,286918.041607,0.0,2.86918041607,0.00278570376826,0.801695107743
2012-04-09,0.0,0.0,2495.15,286918.041607,0.0,SELL,286918.041607,0.0,2.86918041607,-0.00979431152102,0.801695107743
2012-04-10,0.0,0.0,2519.79,286918.041607,0.0,SELL,286918.041607,0.0,2.86918041607,0.00987515780614,0.801695107743
2012-04-11,0.0,0.0,2520.04,286918.041607,0.0,SELL,286918.041607,0.0,2.86918041607,9.92146170911e-05,0.801695107743
2012-04-12,0.0,0.0,2570.44,286918.041607,0.0,SELL,286918.041607,0.0,2.86918041607,0.0199996825447,0.801695107743
2012-04-13,288035.827565,111.62232462,2580.45,-0.446489298483,0.0,BUY,288035.381076,0.00389428097023,2.88035381076,0.00389427491013,0.790521713049
2012-04-16,287320.328465,111.62232462,2574.04,-0.446489298483,0.0,BUY,287319.881975,-0.00248406670785,2.87319881975,-0.00248406285725,0.797676704057
2012-04-17,283730.554505,111.62232462,2541.88,-0.446489298483,0.0,BUY,283730.108016,-0.0124939977529,2.83730108016,-0.0124939783376,0.833574443655
2012-04-18,290207.998003,111.62232462,2599.91,-0.446489298483,0.0,BUY,290207.551513,0.0228295951494,2.90207551513,0.0228295592239,0.768800008678
2012-04-19,289778.252053,111.62232462,2596.06,-0.446489298483,0.0,BUY,289777.805564,-0.00148082276821,2.89777805564,-0.00148082048994,0.773097468176
2012-04-20,293213.987205,111.62232462,2626.84,-0.446489298483,0.0,BUY,293213.540715,0.0118564468563,2.93213540715,0.0118564285879,0.738740116658
2012-04-23,290892.242853,111.62232462,2606.04,-0.446489298483,0.0,BUY,290891.796363,-0.00791827125865,2.90891796363,-0.00791825920117,0.761957560179
2012-04-24,290761.644733,111.62232462,2604.87,-0.446489298483,0.0,BUY,290761.198243,-0.000448957727368,2.90761198243,-0.000448957038265,0.763263541377
2012-04-25,293119.108229,111.62232462,2625.99,-0.446489298483,0.0,BUY,293118.661739,0.00810790267138,2.93118661739,0.00810789022101,0.739688906417
2012-04-26,293733.031014,111.62232462,2631.49,-0.446489298483,0.0,BUY,293732.584525,0.00209445137941,2.93732584525,0.00209444818906,0.733549678563
2012-04-27,293138.084024,111.62232462,2626.16,-0.446489298483,0.0,BUY,293137.637535,-0.00202547153965,2.93137637535,-0.00202546846083,0.739499148465
2012-05-02,299537.391894,111.62232462,2683.49,-0.446489298483,0.0,BUY,299536.945405,0.0218303863137,2.99536945405,0.021830353063,0.67550606976
2012-05-03,300433.719161,111.62232462,2691.52,-0.446489298483,0.0,BUY,300433.272672,0.00299237633437,3.00433272672,0.00299237187394,0.666542797093
2012-05-04,303152.838989,111.62232462,2715.88,-0.446489298483,0.0,BUY,303152.392499,0.00905066141164,3.03152392499,0.009050647961,0.639351598816
2012-05-07,303364.921406,111.62232462,2717.78,-0.446489298483,0.0,BUY,303364.474916,0.000699590113834,3.03364474916,0.000699589083465,0.637230774648
2012-05-08,302398.272074,111.62232462,2709.12,-0.446489298483,0.0,BUY,302397.825585,-0.00318642890363,3.02397825585,-0.00318642421388,0.64689726796
2012-05-09,296637.443901,111.62232462,2657.51,-0.446489298483,0.0,BUY,296636.997411,-0.0190504947001,2.96636997411,-0.0190504665722,0.704505549697
2012-05-10,296603.957203,111.62232462,2657.21,-0.446489298483,0.0,BUY,296603.510714,-0.000112887797807,2.96603510714,-0.000112887627892,0.704840416671
2012-05-11,294339.140237,111.62232462,2636.92,-0.446489298483,0.0,BUY,294338.693747,-0.00763584005154,2.94338693747,-0.00763582855702,0.727488586336
2012-05-14,0.0,0.0,2615.53,294338.693747,0.0,SELL,294338.693747,0.0,2.94338693747,-0.00811173641976,0.727488586336
2012-05-15,0.0,0.0,2617.37,294338.693747,0.0,SELL,294338.693747,0.0,2.94338693747,0.00070349030598,0.727488586336
2012-05-16,0.0,0.0,2574.65,294338.693747,0.0,SELL,294338.693747,0.0,2.94338693747,-0.0163217275357,0.727488586336
2012-05-17,0.0,0.0,2613.94,294338.693747,0.0,SELL,294338.693747,0.0,2.94338693747,0.0152603266463,0.727488586336
2012-05-18,0.0,0.0,2573.98,294338.693747,0.0,SELL,294338.693747,0.0,2.94338693747,-0.0152872674966,0.727488586336
2012-05-21,0.0,0.0,2587.23,294338.693747,0.0,SELL,294338.693747,0.0,2.94338693747,0.00514767014507,0.727488586336
2012-05-22,0.0,0.0,2627.53,294338.693747,0.0,SELL,294338.693747,0.0,2.94338693747,0.0155765046014,0.727488586336
2012-05-23,0.0,0.0,2616.87,294338.693747,0.0,SELL,294338.693747,0.0,2.94338693747,-0.00405704216508,0.727488586336
2012-05-24,0.0,0.0,2595.26,294338.693747,0.0,SELL,294338.693747,0.0,2.94338693747,-0.008257957025,0.727488586336
2012-05-25,0.0,0.0,2573.1,294338.693747,0.0,SELL,294338.693747,0.0,2.94338693747,-0.00853864352705,0.727488586336
2012-05-28,0.0,0.0,2614.69,294338.693747,0.0,SELL,294338.693747,0.0,2.94338693747,0.0161633826901,0.727488586336
2012-05-29,298409.381124,112.571205886,2650.85,-0.112571205886,0.0,BUY,298409.268552,0.0138295606093,2.98409268552,0.0138295553201,0.686782838287
2012-05-30,297442.394465,112.571205886,2642.26,-0.112571205886,0.0,BUY,297442.281894,-0.00324047126034,2.97442281894,-0.00324047003791,0.696452704873
2012-05-31,296291.916741,112.571205886,2632.04,-0.112571205886,0.0,BUY,296291.80417,-0.00386790242743,2.9629180417,-0.00386790096357,0.707957482115
2012-06-01,296399.985098,112.571205886,2633.0,-0.112571205886,0.0,BUY,296399.872527,0.000364736236811,2.96399872527,0.000364736098236,0.706876798538
2012-06-04,288073.092999,112.571205886,2559.03,-0.112571205886,0.0,BUY,288072.980428,-0.0280934402178,2.88072980428,-0.028093429548,0.790145719532
2012-06-05,0.0,0.0,2558.84,288072.980428,0.0,SELL,288072.980428,0.0,2.88072980428,-7.42468826079e-05,0.790145719532
2012-06-06,0.0,0.0,2557.4,288072.980428,0.0,SELL,288072.980428,0.0,2.88072980428,-0.000562754998359,0.790145719532
2012-06-07,0.0,0.0,2542.18,288072.980428,0.0,SELL,288072.980428,0.0,2.88072980428,-0.0059513568468,0.790145719532
2012-06-08,0.0,0.0,2524.33,288072.980428,0.0,SELL,288072.980428,0.0,2.88072980428,-0.00702153270028,0.790145719532
2012-06-11,0.0,0.0,2558.26,288072.980428,0.0,SELL,288072.980428,0.0,2.88072980428,0.0134411903357,0.790145719532
2012-06-12,0.0,0.0,2540.18,288072.980428,0.0,SELL,288072.980428,0.0,2.88072980428,-0.00706730355789,0.790145719532
2012-06-13,0.0,0.0,2580.64,288072.980428,0.0,SELL,288072.980428,0.0,2.88072980428,0.015928005102,0.790145719532
2012-06-14,0.0,0.0,2560.42,288072.980428,0.0,SELL,288072.980428,0.0,2.88072980428,-0.00783526567053,0.790145719532
2012-06-15,0.0,0.0,2568.05,288072.980428,0.0,SELL,288072.980428,0.0,2.88072980428,0.00297997984706,0.790145719532
2012-06-18,0.0,0.0,2581.21,288072.980428,0.0,SELL,288072.980428,0.0,2.88072980428,0.0051245108156,0.790145719532
2012-06-19,0.0,0.0,2558.62,288072.980428,0.0,SELL,288072.980428,0.0,2.88072980428,-0.00875170946959,0.790145719532
2012-06-20,0.0,0.0,2552.61,288072.980428,0.0,SELL,288072.980428,0.0,2.88072980428,-0.00234892246602,0.790145719532
2012-06-21,0.0,0.0,2512.18,288072.980428,0.0,SELL,288072.980428,0.0,2.88072980428,-0.0158386905951,0.790145719532
2012-06-25,0.0,0.0,2456.52,288072.980428,0.0,SELL,288072.980428,0.0,2.88072980428,-0.0221560556966,0.790145719532
2012-06-26,0.0,0.0,2454.91,288072.980428,0.0,SELL,288072.980428,0.0,2.88072980428,-0.000655398694088,0.790145719532
2012-06-27,0.0,0.0,2447.2,288072.980428,0.0,SELL,288072.980428,0.0,2.88072980428,-0.00314064466722,0.790145719532
2012-06-28,0.0,0.0,2425.73,288072.980428,0.0,SELL,288072.980428,0.0,2.88072980428,-0.00877329192547,0.790145719532
2012-06-29,0.0,0.0,2461.61,288072.980428,0.0,SELL,288072.980428,0.0,2.88072980428,0.0147914236127,0.790145719532
2012-07-02,0.0,0.0,2465.24,288072.980428,0.0,SELL,288072.980428,0.0,2.88072980428,0.00147464464314,0.790145719532
2012-07-03,0.0,0.0,2468.72,288072.980428,0.0,SELL,288072.980428,0.0,2.88072980428,0.0014116272655,0.790145719532
2012-07-04,0.0,0.0,2464.92,288072.980428,0.0,SELL,288072.980428,0.0,2.88072980428,-0.00153925921125,0.790145719532
2012-07-05,0.0,0.0,2430.37,288072.980428,0.0,SELL,288072.980428,0.0,2.88072980428,-0.014016682083,0.790145719532
2012-07-06,0.0,0.0,2472.61,288072.980428,0.0,SELL,288072.980428,0.0,2.88072980428,0.0173800697013,0.790145719532
2012-07-09,281481.801702,116.505439356,2416.04,0.466021757398,0.0,BUY,281482.267723,-0.0228786215722,2.81482267723,-0.0228786585834,0.856052846576
2012-07-10,0.0,0.0,2406.71,281482.267723,0.0,SELL,281482.267723,0.0,2.81482267723,-0.00386169103161,0.856052846576
2012-07-11,0.0,0.0,2425.57,281482.267723,0.0,SELL,281482.267723,0.0,2.81482267723,0.00783642399791,0.856052846576
2012-07-12,284221.923927,116.047789026,2449.18,0.232095578045,0.0,BUY,284222.156022,0.00973378650479,2.84222156022,0.00973379453077,0.828653963587
2012-07-13,284390.193221,116.047789026,2450.63,0.232095578045,0.0,BUY,284390.425316,0.00059203440169,2.84390425316,0.000592034885145,0.826971270646
2012-07-16,278483.360759,116.047789026,2399.73,0.232095578045,0.0,BUY,278483.592855,-0.0207701523525,2.78483592855,-0.0207701693034,0.88603959526
2012-07-17,0.0,0.0,2414.2,278483.592855,0.0,SELL,278483.592855,0.0,2.78483592855,0.00602984502423,0.88603959526
2012-07-18,0.0,0.0,2414.34,278483.592855,0.0,SELL,278483.592855,0.0,2.78483592855,5.79902245053e-05,0.88603959526
